region,year,gender,age_group,im,outcome,af_entire_1
Canada,2016,m,15-34,_45,Mortality,0.3237022735176833
Canada,2016,m,15-34,_46,Mortality,0.3237022735176833
Canada,2016,m,15-34,_47,Mortality,0.3237022735176833
Canada,2016,m,15-34,_54,Mortality,0.14791950584919047
Canada,2016,m,15-34,_64,Mortality,0.500128365649993
Canada,2016,m,15-34,_71,Mortality,0.28066653034987993
Canada,2016,m,15-34,_81,Mortality,0.27791946735321776
Canada,2016,m,15-34,_82,Mortality,0.27791946735321776
Canada,2016,m,15-34,_83,Mortality,0.27791946735321776
Canada,2016,m,15-34,_84,Mortality,0.27791946735321776
Canada,2016,m,15-34,_85,Mortality,0.27791946735321776
Canada,2016,m,15-34,_86,Mortality,0.27791946735321776
Canada,2016,m,15-34,_91,Mortality,0.3338837641425485
Canada,2016,m,15-34,_92,Mortality,0.3338837641425485
Canada,2016,m,15-34,_93,Mortality,0.3338837641425485
Canada,2016,m,15-34,_94,Mortality,0.3338837641425485
Canada,2016,m,15-34,_95,Mortality,0.3338837641425485
Canada,2016,w,15-34,_12,Morbidity,0.02750721559786314
Canada,2016,w,15-34,_23,Morbidity,0.0411230168208103
Canada,2016,w,15-34,_24,Morbidity,0.17436954701154295
Canada,2016,w,15-34,_25,Morbidity,0.03400403665442082
Canada,2016,w,15-34,_27,Morbidity,0.13404675850620162
Canada,2016,w,15-34,_31,Morbidity,-0.1933637627453269
Canada,2016,w,15-34,_51,Morbidity,0.09411628758002262
Canada,2016,w,15-34,_52,Morbidity,-0.1266649456782455
Canada,2016,w,15-34,_55,Morbidity,-0.10208359213944805
Canada,2016,w,15-34,_56,Morbidity,-0.04404117483226739
Canada,2016,w,15-34,_57,Morbidity,0.5770321089501149
Canada,2016,w,15-34,_62,Morbidity,0.5770321089501149
Canada,2016,w,15-34,_63,Morbidity,0.1333405237911899
Canada,2016,w,15-34,_12,Mortality,0.02750721559786314
Canada,2016,w,15-34,_23,Mortality,0.0411230168208103
Canada,2016,w,15-34,_24,Mortality,0.17436954701154295
Canada,2016,w,15-34,_25,Mortality,0.03400403665442082
Canada,2016,w,15-34,_27,Mortality,0.13404675850620162
Canada,2016,w,15-34,_31,Mortality,-0.1933637627453269
Canada,2016,w,15-34,_51,Mortality,0.09411628758002262
Canada,2016,w,15-34,_52,Mortality,0.10635473829169642
Canada,2016,w,15-34,_55,Mortality,0.21862013193175386
Canada,2016,w,15-34,_56,Mortality,-0.06258054046088582
Canada,2016,w,15-34,_57,Mortality,0.7101738761803682
Canada,2016,w,15-34,_62,Mortality,0.7101738761803682
Canada,2016,w,15-34,_63,Mortality,0.1333405237911899
Canada,2016,w,15-34,_11,Morbidity,0.24964512224788166
Canada,2016,w,15-34,_13,Morbidity,0.05897801896461129
Canada,2016,w,15-34,_21,Morbidity,0.3269834545362703
Canada,2016,w,15-34,_22,Morbidity,0.37684755947346515
Canada,2016,w,15-34,_26,Morbidity,0.19210068927165436
Canada,2016,w,15-34,_44,Morbidity,0.16222991903347317
Canada,2016,w,15-34,_45,Morbidity,0.16222991903347317
Canada,2016,w,15-34,_46,Morbidity,0.16222991903347317
Canada,2016,w,15-34,_47,Morbidity,0.16222991903347317
Canada,2016,w,15-34,_54,Morbidity,0.07259046919873578
Canada,2016,w,15-34,_64,Morbidity,0.30771201894232153
Canada,2016,w,15-34,_71,Morbidity,0.17983260328659628
Canada,2016,w,15-34,_81,Morbidity,0.17763456792010343
Canada,2016,w,15-34,_82,Morbidity,0.17763456792010343
Canada,2016,w,15-34,_83,Morbidity,0.17763456792010343
Canada,2016,w,15-34,_84,Morbidity,0.17763456792010343
Canada,2016,w,15-34,_85,Morbidity,0.17763456792010343
Canada,2016,w,15-34,_86,Morbidity,0.17763456792010343
Canada,2016,w,15-34,_91,Morbidity,0.22342136792009867
Canada,2016,w,15-34,_92,Morbidity,0.22342136792009867
Canada,2016,w,15-34,_93,Morbidity,0.22342136792009867
Canada,2016,w,15-34,_94,Morbidity,0.22342136792009867
Canada,2016,w,15-34,_95,Morbidity,0.22342136792009867
Canada,2016,w,15-34,_11,Mortality,0.24964512224788166
Canada,2016,w,15-34,_13,Mortality,0.05897801896461129
Canada,2016,w,15-34,_21,Mortality,0.3269834545362703
Canada,2016,w,15-34,_22,Mortality,0.37684755947346515
Canada,2016,w,15-34,_26,Mortality,0.19210068927165436
Canada,2016,w,15-34,_44,Mortality,0.16222991903347317
Canada,2016,w,15-34,_45,Mortality,0.16222991903347317
Canada,2016,w,15-34,_46,Mortality,0.16222991903347317
Canada,2016,w,15-34,_47,Mortality,0.16222991903347317
Canada,2016,w,15-34,_54,Mortality,0.07259046919873578
Canada,2016,w,15-34,_64,Mortality,0.30771201894232153
Canada,2016,w,15-34,_71,Mortality,0.17983260328659628
Canada,2016,w,15-34,_81,Mortality,0.17763456792010343
Canada,2016,w,15-34,_82,Mortality,0.17763456792010343
Canada,2016,w,15-34,_83,Mortality,0.17763456792010343
Canada,2016,w,15-34,_84,Mortality,0.17763456792010343
Canada,2016,w,15-34,_85,Mortality,0.17763456792010343
Canada,2016,w,15-34,_86,Mortality,0.17763456792010343
Canada,2016,w,15-34,_91,Mortality,0.22342136792009867
Canada,2016,w,15-34,_92,Mortality,0.22342136792009867
Canada,2016,w,15-34,_93,Mortality,0.22342136792009867
Canada,2016,w,15-34,_94,Mortality,0.22342136792009867
Canada,2016,w,15-34,_95,Mortality,0.22342136792009867
Canada,2007,m,35-64,_12,Morbidity,0.05659471229560406
Canada,2007,m,35-64,_23,Morbidity,0.2545925810848509
Canada,2007,m,35-64,_24,Morbidity,0.1985142506324301
Canada,2007,m,35-64,_25,Morbidity,0.10536492144318482
Canada,2007,m,35-64,_31,Morbidity,0.037172730074573404
Canada,2007,m,35-64,_51,Morbidity,0.2213157400342544
Canada,2007,m,35-64,_52,Morbidity,0.03424914834382834
Canada,2007,m,35-64,_55,Morbidity,0.213461195449022
Canada,2007,m,35-64,_56,Morbidity,-0.0029703072079472707
Canada,2007,m,35-64,_57,Morbidity,0.5013889275597304
Canada,2007,m,35-64,_62,Morbidity,0.5013889275597304
Canada,2007,m,35-64,_63,Morbidity,0.38265350807539616
Canada,2007,m,35-64,_12,Mortality,0.05659471229560406
Canada,2007,m,35-64,_23,Mortality,0.2545925810848509
Canada,2007,m,35-64,_24,Mortality,0.1985142506324301
Canada,2007,m,35-64,_25,Mortality,0.10536492144318482
Canada,2007,m,35-64,_31,Mortality,0.037172730074573404
Canada,2007,m,35-64,_51,Mortality,0.2213157400342544
Canada,2007,m,35-64,_52,Mortality,0.07828847340876498
Canada,2007,m,35-64,_55,Mortality,0.194972346805374
Canada,2007,m,35-64,_56,Mortality,0.0043795342210341814
Canada,2007,m,35-64,_57,Mortality,0.7119362622702581
Canada,2007,m,35-64,_62,Mortality,0.7119362622702581
Canada,2007,m,35-64,_63,Mortality,0.38265350807539616
Canada,2007,m,35-64,_11,Morbidity,0.4489075490889178
Canada,2007,m,35-64,_13,Morbidity,0.11253109797535672
Canada,2007,m,35-64,_21,Morbidity,0.5343856842013901
Canada,2007,m,35-64,_22,Morbidity,0.5518868149470906
Canada,2007,m,35-64,_26,Morbidity,0.3322135516093417
Canada,2007,m,35-64,_44,Morbidity,0.3019275508125947
Canada,2007,m,35-64,_45,Morbidity,0.3019275508125947
Canada,2007,m,35-64,_46,Morbidity,0.3019275508125947
Canada,2007,m,35-64,_47,Morbidity,0.3019275508125947
Canada,2007,m,35-64,_54,Morbidity,0.1376010891741672
Canada,2007,m,35-64,_64,Morbidity,0.4912444465782614
Canada,2007,m,35-64,_71,Morbidity,0.22957284696924474
Canada,2007,m,35-64,_81,Morbidity,0.2274137448969389
Canada,2007,m,35-64,_82,Morbidity,0.2274137448969389
Canada,2007,m,35-64,_83,Morbidity,0.2274137448969389
Canada,2007,m,35-64,_84,Morbidity,0.2274137448969389
Canada,2007,m,35-64,_85,Morbidity,0.2274137448969389
Canada,2007,m,35-64,_86,Morbidity,0.2274137448969389
Canada,2007,m,35-64,_91,Morbidity,0.27228085280806424
Canada,2007,m,35-64,_92,Morbidity,0.27228085280806424
Canada,2007,m,35-64,_93,Morbidity,0.27228085280806424
Canada,2007,m,35-64,_94,Morbidity,0.27228085280806424
Canada,2007,m,35-64,_95,Morbidity,0.27228085280806424
Canada,2007,m,35-64,_11,Mortality,0.4489075490889178
Canada,2007,m,35-64,_13,Mortality,0.11253109797535672
Canada,2007,m,35-64,_21,Mortality,0.5343856842013901
Canada,2007,m,35-64,_22,Mortality,0.5518868149470906
Canada,2007,m,35-64,_26,Mortality,0.3322135516093417
Canada,2007,m,35-64,_44,Mortality,0.3019275508125947
Canada,2007,m,35-64,_45,Mortality,0.3019275508125947
Canada,2007,m,35-64,_46,Mortality,0.3019275508125947
Canada,2007,m,35-64,_47,Mortality,0.3019275508125947
Canada,2007,m,35-64,_54,Mortality,0.1376010891741672
Canada,2007,m,35-64,_64,Mortality,0.4912444465782614
Canada,2007,m,35-64,_71,Mortality,0.22957284696924474
Canada,2007,m,35-64,_81,Mortality,0.2274137448969389
Canada,2007,m,35-64,_82,Mortality,0.2274137448969389
Canada,2007,m,35-64,_83,Mortality,0.2274137448969389
Canada,2007,m,35-64,_84,Mortality,0.2274137448969389
Canada,2007,m,35-64,_85,Mortality,0.2274137448969389
Canada,2007,m,35-64,_86,Mortality,0.2274137448969389
Canada,2007,m,35-64,_91,Mortality,0.27228085280806424
Canada,2007,m,35-64,_92,Mortality,0.27228085280806424
Canada,2007,m,35-64,_93,Mortality,0.27228085280806424
Canada,2007,m,35-64,_94,Mortality,0.27228085280806424
Canada,2007,m,35-64,_95,Mortality,0.27228085280806424
Canada,2007,w,35-64,_12,Morbidity,0.01658245329697245
Canada,2007,w,35-64,_23,Morbidity,0.03649835313294618
Canada,2007,w,35-64,_24,Morbidity,0.20860948761103845
Canada,2007,w,35-64,_25,Morbidity,0.03431756645012504
Canada,2007,w,35-64,_27,Morbidity,0.10863221354143571
Canada,2007,w,35-64,_31,Morbidity,-0.16852922490914388
Canada,2007,w,35-64,_51,Morbidity,0.06763374224003423
Canada,2007,w,35-64,_52,Morbidity,-0.19856004212326067
Canada,2007,w,35-64,_55,Morbidity,-0.10987321072350206
Canada,2007,w,35-64,_56,Morbidity,-0.07434773157779524
Canada,2007,w,35-64,_57,Morbidity,0.562799492089338
Canada,2007,w,35-64,_62,Morbidity,0.562799492089338
Canada,2007,w,35-64,_63,Morbidity,0.1332412229846334
Canada,2007,w,35-64,_12,Mortality,0.01658245329697245
Canada,2007,w,35-64,_23,Mortality,0.03649835313294618
Canada,2007,w,35-64,_24,Mortality,0.20860948761103845
Canada,2007,w,35-64,_25,Mortality,0.03431756645012504
Canada,2007,w,35-64,_27,Mortality,0.10863221354143571
Canada,2007,w,35-64,_31,Mortality,-0.16852922490914388
Canada,2007,w,35-64,_51,Mortality,0.06763374224003423
Canada,2007,w,35-64,_52,Mortality,0.07730402146700927
Canada,2007,w,35-64,_55,Mortality,0.19297775220441588
Canada,2007,w,35-64,_56,Mortality,-0.1389539465112343
Canada,2007,w,35-64,_57,Mortality,0.6779995040635637
Canada,2007,w,35-64,_62,Mortality,0.6779995040635637
Canada,2007,w,35-64,_63,Mortality,0.1332412229846334
Canada,2007,w,35-64,_11,Morbidity,0.19732283503356948
Canada,2007,w,35-64,_13,Morbidity,0.047256129719879275
Canada,2007,w,35-64,_21,Morbidity,0.27174611772398793
Canada,2007,w,35-64,_22,Morbidity,0.3284650258501512
Canada,2007,w,35-64,_26,Morbidity,0.16504221133384203
Canada,2007,w,35-64,_44,Morbidity,0.12890858746955572
Canada,2007,w,35-64,_45,Morbidity,0.12890858746955572
Canada,2007,w,35-64,_46,Morbidity,0.12890858746955572
Canada,2007,w,35-64,_47,Morbidity,0.12890858746955572
Canada,2007,w,35-64,_54,Morbidity,0.05877263279138461
Canada,2007,w,35-64,_64,Morbidity,0.29765243668810093
Canada,2007,w,35-64,_71,Morbidity,0.1152294510162365
Canada,2007,w,35-64,_81,Morbidity,0.1139007255512409
Canada,2007,w,35-64,_82,Morbidity,0.1139007255512409
Canada,2007,w,35-64,_83,Morbidity,0.1139007255512409
Canada,2007,w,35-64,_84,Morbidity,0.1139007255512409
Canada,2007,w,35-64,_85,Morbidity,0.1139007255512409
Canada,2007,w,35-64,_86,Morbidity,0.1139007255512409
Canada,2007,w,35-64,_91,Morbidity,0.14224027439199444
Canada,2007,w,35-64,_92,Morbidity,0.14224027439199444
Canada,2007,w,35-64,_93,Morbidity,0.14224027439199444
Canada,2007,w,35-64,_94,Morbidity,0.14224027439199444
Canada,2007,w,35-64,_95,Morbidity,0.14224027439199444
Canada,2007,w,35-64,_11,Mortality,0.19732283503356948
Canada,2007,w,35-64,_13,Mortality,0.047256129719879275
Canada,2007,w,35-64,_21,Mortality,0.27174611772398793
Canada,2007,w,35-64,_22,Mortality,0.3284650258501512
Canada,2007,w,35-64,_26,Mortality,0.16504221133384203
Canada,2007,w,35-64,_44,Mortality,0.12890858746955572
Canada,2007,w,35-64,_45,Mortality,0.12890858746955572
Canada,2007,w,35-64,_46,Mortality,0.12890858746955572
Canada,2007,w,35-64,_47,Mortality,0.12890858746955572
Canada,2007,w,35-64,_54,Mortality,0.05877263279138461
Canada,2007,w,35-64,_64,Mortality,0.29765243668810093
Canada,2007,w,35-64,_71,Mortality,0.1152294510162365
Canada,2007,w,35-64,_81,Mortality,0.1139007255512409
Canada,2007,w,35-64,_82,Mortality,0.1139007255512409
Canada,2007,w,35-64,_83,Mortality,0.1139007255512409
Canada,2007,w,35-64,_84,Mortality,0.1139007255512409
Canada,2007,w,35-64,_85,Mortality,0.1139007255512409
Canada,2007,w,35-64,_86,Mortality,0.1139007255512409
Canada,2007,w,35-64,_91,Mortality,0.14224027439199444
Canada,2007,w,35-64,_92,Mortality,0.14224027439199444
Canada,2007,w,35-64,_93,Mortality,0.14224027439199444
Canada,2007,w,35-64,_94,Mortality,0.14224027439199444
Canada,2007,w,35-64,_95,Mortality,0.14224027439199444
Canada,2008,m,35-64,_12,Morbidity,0.057336512356958004
Canada,2008,m,35-64,_23,Morbidity,0.25422465228839436
Canada,2008,m,35-64,_24,Morbidity,0.19856115629869397
Canada,2008,m,35-64,_25,Morbidity,0.10488128029106997
Canada,2008,m,35-64,_31,Morbidity,0.03704597314680288
Canada,2008,m,35-64,_51,Morbidity,0.2216950696090723
Canada,2008,m,35-64,_52,Morbidity,0.03475562156589411
Canada,2008,m,35-64,_55,Morbidity,0.21405941342522522
Canada,2008,m,35-64,_56,Morbidity,-0.0019145196737273737
Canada,2008,m,35-64,_57,Morbidity,0.5021957528942209
Canada,2008,m,35-64,_62,Morbidity,0.5021957528942209
Canada,2008,m,35-64,_63,Morbidity,0.38340384748814
Canada,2008,m,35-64,_12,Mortality,0.057336512356958004
Canada,2008,m,35-64,_23,Mortality,0.25422465228839436
Canada,2008,m,35-64,_24,Mortality,0.19856115629869397
Canada,2008,m,35-64,_25,Mortality,0.10488128029106997
Canada,2008,m,35-64,_31,Mortality,0.03704597314680288
Canada,2008,m,35-64,_51,Mortality,0.2216950696090723
Canada,2008,m,35-64,_52,Mortality,0.07819239435497934
Canada,2008,m,35-64,_55,Mortality,0.19544307016629986
Canada,2008,m,35-64,_56,Mortality,0.005518978379546447
Canada,2008,m,35-64,_57,Mortality,0.714089562583405
Canada,2008,m,35-64,_62,Mortality,0.714089562583405
Canada,2008,m,35-64,_63,Mortality,0.38340384748814
Canada,2008,m,35-64,_11,Morbidity,0.451359009582728
Canada,2008,m,35-64,_13,Morbidity,0.1131440813213211
Canada,2008,m,35-64,_21,Morbidity,0.5366069245772709
Canada,2008,m,35-64,_22,Morbidity,0.5534184874629398
Canada,2008,m,35-64,_26,Morbidity,0.3336256862518779
Canada,2008,m,35-64,_44,Morbidity,0.303640086518797
Canada,2008,m,35-64,_45,Morbidity,0.303640086518797
Canada,2008,m,35-64,_46,Morbidity,0.303640086518797
Canada,2008,m,35-64,_47,Morbidity,0.303640086518797
Canada,2008,m,35-64,_54,Morbidity,0.13833947009182154
Canada,2008,m,35-64,_64,Morbidity,0.492837192114137
Canada,2008,m,35-64,_71,Morbidity,0.2298050722402335
Canada,2008,m,35-64,_81,Morbidity,0.2276514258693318
Canada,2008,m,35-64,_82,Morbidity,0.2276514258693318
Canada,2008,m,35-64,_83,Morbidity,0.2276514258693318
Canada,2008,m,35-64,_84,Morbidity,0.2276514258693318
Canada,2008,m,35-64,_85,Morbidity,0.2276514258693318
Canada,2008,m,35-64,_86,Morbidity,0.2276514258693318
Canada,2008,m,35-64,_91,Morbidity,0.2724106698061917
Canada,2008,m,35-64,_92,Morbidity,0.2724106698061917
Canada,2008,m,35-64,_93,Morbidity,0.2724106698061917
Canada,2008,m,35-64,_94,Morbidity,0.2724106698061917
Canada,2008,m,35-64,_95,Morbidity,0.2724106698061917
Canada,2008,m,35-64,_11,Mortality,0.451359009582728
Canada,2008,m,35-64,_13,Mortality,0.1131440813213211
Canada,2008,m,35-64,_21,Mortality,0.5366069245772709
Canada,2008,m,35-64,_22,Mortality,0.5534184874629398
Canada,2008,m,35-64,_26,Mortality,0.3336256862518779
Canada,2008,m,35-64,_44,Mortality,0.303640086518797
Canada,2008,m,35-64,_45,Mortality,0.303640086518797
Canada,2008,m,35-64,_46,Mortality,0.303640086518797
Canada,2008,m,35-64,_47,Mortality,0.303640086518797
Canada,2008,m,35-64,_54,Mortality,0.13833947009182154
Canada,2008,m,35-64,_64,Mortality,0.492837192114137
Canada,2008,m,35-64,_71,Mortality,0.2298050722402335
Canada,2008,m,35-64,_81,Mortality,0.2276514258693318
Canada,2008,m,35-64,_82,Mortality,0.2276514258693318
Canada,2008,m,35-64,_83,Mortality,0.2276514258693318
Canada,2008,m,35-64,_84,Mortality,0.2276514258693318
Canada,2008,m,35-64,_85,Mortality,0.2276514258693318
Canada,2008,m,35-64,_86,Mortality,0.2276514258693318
Canada,2008,m,35-64,_91,Mortality,0.2724106698061917
Canada,2008,m,35-64,_92,Mortality,0.2724106698061917
Canada,2008,m,35-64,_93,Mortality,0.2724106698061917
Canada,2008,m,35-64,_94,Mortality,0.2724106698061917
Canada,2008,m,35-64,_95,Mortality,0.2724106698061917
Canada,2008,w,35-64,_12,Morbidity,0.01730459862356989
Canada,2008,w,35-64,_23,Morbidity,0.03682375248399277
Canada,2008,w,35-64,_24,Morbidity,0.20787000737263533
Canada,2008,w,35-64,_25,Morbidity,0.03442800245256687
Canada,2008,w,35-64,_27,Morbidity,0.11016669301986969
Canada,2008,w,35-64,_31,Morbidity,-0.16882251925654757
Canada,2008,w,35-64,_51,Morbidity,0.06947606853997927
Canada,2008,w,35-64,_52,Morbidity,-0.19711612623592265
Canada,2008,w,35-64,_55,Morbidity,-0.10731765342948926
Canada,2008,w,35-64,_56,Morbidity,-0.07350622452948921
Canada,2008,w,35-64,_57,Morbidity,0.5640472609608617
Canada,2008,w,35-64,_62,Morbidity,0.5640472609608617
Canada,2008,w,35-64,_63,Morbidity,0.13508496844060713
Canada,2008,w,35-64,_12,Mortality,0.01730459862356989
Canada,2008,w,35-64,_23,Mortality,0.03682375248399277
Canada,2008,w,35-64,_24,Mortality,0.20787000737263533
Canada,2008,w,35-64,_25,Mortality,0.03442800245256687
Canada,2008,w,35-64,_27,Mortality,0.11016669301986969
Canada,2008,w,35-64,_31,Mortality,-0.16882251925654757
Canada,2008,w,35-64,_51,Mortality,0.06947606853997927
Canada,2008,w,35-64,_52,Mortality,0.07937761800223689
Canada,2008,w,35-64,_55,Mortality,0.19485700731128477
Canada,2008,w,35-64,_56,Mortality,-0.13627560888446721
Canada,2008,w,35-64,_57,Mortality,0.6802619560531153
Canada,2008,w,35-64,_62,Mortality,0.6802619560531153
Canada,2008,w,35-64,_63,Mortality,0.13508496844060713
Canada,2008,w,35-64,_11,Morbidity,0.20057467410390883
Canada,2008,w,35-64,_13,Morbidity,0.04792687555275255
Canada,2008,w,35-64,_21,Morbidity,0.27536191670713617
Canada,2008,w,35-64,_22,Morbidity,0.331488130924328
Canada,2008,w,35-64,_26,Morbidity,0.16683075390506544
Canada,2008,w,35-64,_44,Morbidity,0.1309040325761375
Canada,2008,w,35-64,_45,Morbidity,0.1309040325761375
Canada,2008,w,35-64,_46,Morbidity,0.1309040325761375
Canada,2008,w,35-64,_47,Morbidity,0.1309040325761375
Canada,2008,w,35-64,_54,Morbidity,0.05958001587405775
Canada,2008,w,35-64,_64,Morbidity,0.2991320172000306
Canada,2008,w,35-64,_71,Morbidity,0.11550986592831801
Canada,2008,w,35-64,_81,Morbidity,0.11418745713029434
Canada,2008,w,35-64,_82,Morbidity,0.11418745713029434
Canada,2008,w,35-64,_83,Morbidity,0.11418745713029434
Canada,2008,w,35-64,_84,Morbidity,0.11418745713029434
Canada,2008,w,35-64,_85,Morbidity,0.11418745713029434
Canada,2008,w,35-64,_86,Morbidity,0.11418745713029434
Canada,2008,w,35-64,_91,Morbidity,0.14239609827376506
Canada,2008,w,35-64,_92,Morbidity,0.14239609827376506
Canada,2008,w,35-64,_93,Morbidity,0.14239609827376506
Canada,2008,w,35-64,_94,Morbidity,0.14239609827376506
Canada,2008,w,35-64,_95,Morbidity,0.14239609827376506
Canada,2008,w,35-64,_11,Mortality,0.20057467410390883
Canada,2008,w,35-64,_13,Mortality,0.04792687555275255
Canada,2008,w,35-64,_21,Mortality,0.27536191670713617
Canada,2008,w,35-64,_22,Mortality,0.331488130924328
Canada,2008,w,35-64,_26,Mortality,0.16683075390506544
Canada,2008,w,35-64,_44,Mortality,0.1309040325761375
Canada,2008,w,35-64,_45,Mortality,0.1309040325761375
Canada,2008,w,35-64,_46,Mortality,0.1309040325761375
Canada,2008,w,35-64,_47,Mortality,0.1309040325761375
Canada,2008,w,35-64,_54,Mortality,0.05958001587405775
Canada,2008,w,35-64,_64,Mortality,0.2991320172000306
Canada,2008,w,35-64,_71,Mortality,0.11550986592831801
Canada,2008,w,35-64,_81,Mortality,0.11418745713029434
Canada,2008,w,35-64,_82,Mortality,0.11418745713029434
Canada,2008,w,35-64,_83,Mortality,0.11418745713029434
Canada,2008,w,35-64,_84,Mortality,0.11418745713029434
Canada,2008,w,35-64,_85,Mortality,0.11418745713029434
Canada,2008,w,35-64,_86,Mortality,0.11418745713029434
Canada,2008,w,35-64,_91,Mortality,0.14239609827376506
Canada,2008,w,35-64,_92,Mortality,0.14239609827376506
Canada,2008,w,35-64,_93,Mortality,0.14239609827376506
Canada,2008,w,35-64,_94,Mortality,0.14239609827376506
Canada,2008,w,35-64,_95,Mortality,0.14239609827376506
Canada,2009,m,35-64,_12,Morbidity,0.05636349310772247
Canada,2009,m,35-64,_23,Morbidity,0.25253055162423926
Canada,2009,m,35-64,_24,Morbidity,0.19708402783687823
Canada,2009,m,35-64,_25,Morbidity,0.10417470344870747
Canada,2009,m,35-64,_31,Morbidity,0.03672678729048651
Canada,2009,m,35-64,_51,Morbidity,0.22023467871907668
Canada,2009,m,35-64,_52,Morbidity,0.034275880516369366
Canada,2009,m,35-64,_55,Morbidity,0.21220428637798672
Canada,2009,m,35-64,_56,Morbidity,-0.002853812567669579
